mut prob= 0,6
pop size= 50
tournament= 7

---Time reading file and creating Cities: 5.123275279998779 seconds ---

Calculating distances...
---Time Calculating distances: 0.05874156951904297 seconds ---

Searching for shortest way possible...
Calculating GA_loop
Creates the population:
Finished Creation of the population
Generation: 2735, elapsed_time: 557.8 s, best route: 21801.42
Generation: 2736, elapsed_time: 558.0 s, best route: 21801.42
Generation: 2737, elapsed_time: 558.2 s, best route: 21801.42
Generation: 2738, elapsed_time: 558.5 s, best route: 21801.42
Generation: 2739, elapsed_time: 558.7 s, best route: 21801.42
Generation: 2740, elapsed_time: 558.9 s, best route: 21801.42
Generation: 2741, elapsed_time: 559.1 s, best route: 21801.42
Generation: 2742, elapsed_time: 559.3 s, best route: 21801.42
Generation: 2743, elapsed_time: 559.5 s, best route: 21801.42
Generation: 2744, elapsed_time: 559.7 s, best route: 21801.42
Generation: 2745, elapsed_time: 559.9 s, best route: 21801.42
Generation: 2746, elapsed_time: 560.1 s, best route: 21801.42
Generation: 2747, elapsed_time: 560.2 s, best route: 21801.42
Generation: 2748, elapsed_time: 560.4 s, best route: 21801.42
Generation: 2749, elapsed_time: 560.6 s, best route: 21801.42
Generation: 2750, elapsed_time: 560.7 s, best route: 21801.42
Generation: 2751, elapsed_time: 560.9 s, best route: 21801.42
Generation: 2752, elapsed_time: 561.1 s, best route: 21801.42
Generation: 2753, elapsed_time: 561.3 s, best route: 21801.42
Generation: 2754, elapsed_time: 561.5 s, best route: 21801.42
Generation: 2755, elapsed_time: 561.7 s, best route: 21801.42
Generation: 2756, elapsed_time: 561.9 s, best route: 21801.42
Generation: 2757, elapsed_time: 562.1 s, best route: 21801.42
Generation: 2758, elapsed_time: 562.3 s, best route: 21801.42
Generation: 2759, elapsed_time: 562.5 s, best route: 21801.42
Generation: 2760, elapsed_time: 562.7 s, best route: 21801.42
Generation: 2761, elapsed_time: 562.9 s, best route: 21801.42
Generation: 2762, elapsed_time: 563.0 s, best route: 21801.42
Generation: 2763, elapsed_time: 563.2 s, best route: 21801.42
Generation: 2764, elapsed_time: 563.4 s, best route: 21801.42
Generation: 2765, elapsed_time: 563.5 s, best route: 21801.42
Generation: 2766, elapsed_time: 563.7 s, best route: 21801.42
Generation: 2767, elapsed_time: 564.0 s, best route: 21801.42
Generation: 2768, elapsed_time: 564.2 s, best route: 21801.42
Generation: 2769, elapsed_time: 564.3 s, best route: 21801.42
Generation: 2770, elapsed_time: 564.5 s, best route: 21801.42
Generation: 2771, elapsed_time: 564.7 s, best route: 21801.42
Generation: 2772, elapsed_time: 564.9 s, best route: 21801.42
Generation: 2773, elapsed_time: 565.0 s, best route: 21801.42
Generation: 2774, elapsed_time: 565.3 s, best route: 21801.42
Generation: 2775, elapsed_time: 565.5 s, best route: 21801.42
Generation: 2776, elapsed_time: 565.8 s, best route: 21801.42
Generation: 2777, elapsed_time: 565.9 s, best route: 21801.42
Generation: 2778, elapsed_time: 566.1 s, best route: 21801.42
Generation: 2779, elapsed_time: 566.3 s, best route: 21801.42
Generation: 2780, elapsed_time: 566.5 s, best route: 21801.42
Generation: 2781, elapsed_time: 566.6 s, best route: 21801.42
Generation: 2782, elapsed_time: 566.8 s, best route: 21801.42
Generation: 2783, elapsed_time: 567.0 s, best route: 21801.42
Generation: 2784, elapsed_time: 567.3 s, best route: 21801.42
Generation: 2785, elapsed_time: 567.6 s, best route: 21801.42
Generation: 2786, elapsed_time: 567.9 s, best route: 21801.42
Generation: 2787, elapsed_time: 568.0 s, best route: 21801.42
Generation: 2788, elapsed_time: 568.2 s, best route: 21801.42
Generation: 2789, elapsed_time: 568.5 s, best route: 21755.04
Generation: 2790, elapsed_time: 568.6 s, best route: 21755.04
Generation: 2791, elapsed_time: 568.8 s, best route: 21755.04
Generation: 2792, elapsed_time: 569.1 s, best route: 21729.66
Generation: 2793, elapsed_time: 569.2 s, best route: 21729.66
Generation: 2794, elapsed_time: 569.4 s, best route: 21729.66
Generation: 2795, elapsed_time: 569.6 s, best route: 21729.66
Generation: 2796, elapsed_time: 569.8 s, best route: 21729.66
Generation: 2797, elapsed_time: 569.9 s, best route: 21729.66
Generation: 2798, elapsed_time: 570.1 s, best route: 21729.66
Generation: 2799, elapsed_time: 570.3 s, best route: 21729.66
Generation: 2800, elapsed_time: 570.5 s, best route: 21729.66
Generation: 2801, elapsed_time: 570.6 s, best route: 21729.66
Generation: 2802, elapsed_time: 570.8 s, best route: 21729.66
Generation: 2803, elapsed_time: 571.0 s, best route: 21729.66
Generation: 2804, elapsed_time: 571.2 s, best route: 21729.66
Generation: 2805, elapsed_time: 571.4 s, best route: 21729.66
Generation: 2806, elapsed_time: 571.5 s, best route: 21729.66
Generation: 2807, elapsed_time: 571.7 s, best route: 21729.66
Generation: 2808, elapsed_time: 571.9 s, best route: 21729.66
Generation: 2809, elapsed_time: 572.1 s, best route: 21729.66
Generation: 2810, elapsed_time: 572.3 s, best route: 21729.66
Generation: 2811, elapsed_time: 572.5 s, best route: 21729.66
Generation: 2812, elapsed_time: 572.7 s, best route: 21710.24
Generation: 2813, elapsed_time: 572.9 s, best route: 21710.24
Generation: 2814, elapsed_time: 573.1 s, best route: 21710.24
Generation: 2815, elapsed_time: 573.2 s, best route: 21710.24
Generation: 2816, elapsed_time: 573.4 s, best route: 21710.24
Generation: 2817, elapsed_time: 573.6 s, best route: 21710.24
Generation: 2818, elapsed_time: 573.8 s, best route: 21710.24
Generation: 2819, elapsed_time: 574.0 s, best route: 21710.24
Generation: 2820, elapsed_time: 574.1 s, best route: 21710.24
Generation: 2821, elapsed_time: 574.3 s, best route: 21710.24
Generation: 2822, elapsed_time: 574.5 s, best route: 21710.24
Generation: 2823, elapsed_time: 574.7 s, best route: 21710.24
Generation: 2824, elapsed_time: 574.9 s, best route: 21710.24
Generation: 2825, elapsed_time: 575.1 s, best route: 21710.24
Generation: 2826, elapsed_time: 575.3 s, best route: 21710.24
Generation: 2827, elapsed_time: 575.5 s, best route: 21710.24
Generation: 2828, elapsed_time: 575.7 s, best route: 21710.24
Generation: 2829, elapsed_time: 575.9 s, best route: 21710.24
Generation: 2830, elapsed_time: 576.1 s, best route: 21710.24
Generation: 2831, elapsed_time: 576.3 s, best route: 21710.24
Generation: 2832, elapsed_time: 576.5 s, best route: 21710.24
Generation: 2833, elapsed_time: 576.7 s, best route: 21710.24
Generation: 2834, elapsed_time: 576.9 s, best route: 21710.24
Generation: 2835, elapsed_time: 577.1 s, best route: 21710.24
Generation: 2836, elapsed_time: 577.3 s, best route: 21670.94
Generation: 2837, elapsed_time: 577.5 s, best route: 21670.94
Generation: 2838, elapsed_time: 577.7 s, best route: 21670.94
Generation: 2839, elapsed_time: 577.9 s, best route: 21670.94
Generation: 2840, elapsed_time: 578.1 s, best route: 21670.94
Generation: 2841, elapsed_time: 578.4 s, best route: 21670.94
Generation: 2842, elapsed_time: 578.6 s, best route: 21670.94
Generation: 2843, elapsed_time: 578.8 s, best route: 21670.94
Generation: 2844, elapsed_time: 578.9 s, best route: 21670.94
Generation: 2845, elapsed_time: 579.1 s, best route: 21670.94
Generation: 2846, elapsed_time: 579.4 s, best route: 21670.94
Generation: 2847, elapsed_time: 579.6 s, best route: 21670.94
Generation: 2848, elapsed_time: 579.8 s, best route: 21670.94
Generation: 2849, elapsed_time: 580.0 s, best route: 21670.94
Generation: 2850, elapsed_time: 580.2 s, best route: 21670.94
Generation: 2851, elapsed_time: 580.4 s, best route: 21670.94
Generation: 2852, elapsed_time: 580.6 s, best route: 21670.94
Generation: 2853, elapsed_time: 581.0 s, best route: 21652.66
Generation: 2854, elapsed_time: 581.2 s, best route: 21652.66
Generation: 2855, elapsed_time: 581.4 s, best route: 21652.66
Generation: 2856, elapsed_time: 581.5 s, best route: 21652.66
Generation: 2857, elapsed_time: 581.7 s, best route: 21652.66
Generation: 2858, elapsed_time: 581.9 s, best route: 21652.66
Generation: 2859, elapsed_time: 582.2 s, best route: 21652.66
Generation: 2860, elapsed_time: 582.5 s, best route: 21652.66
Generation: 2861, elapsed_time: 582.7 s, best route: 21652.66
Generation: 2862, elapsed_time: 582.9 s, best route: 21652.66
Generation: 2863, elapsed_time: 583.1 s, best route: 21652.66
Generation: 2864, elapsed_time: 583.2 s, best route: 21652.66
Generation: 2865, elapsed_time: 583.4 s, best route: 21652.66
Generation: 2866, elapsed_time: 583.6 s, best route: 21652.66
Generation: 2867, elapsed_time: 583.8 s, best route: 21652.66
Generation: 2868, elapsed_time: 584.0 s, best route: 21652.66
Generation: 2869, elapsed_time: 584.2 s, best route: 21652.66
Generation: 2870, elapsed_time: 584.4 s, best route: 21652.66
Generation: 2871, elapsed_time: 584.6 s, best route: 21652.66
Generation: 2872, elapsed_time: 584.8 s, best route: 21652.66
Generation: 2873, elapsed_time: 584.9 s, best route: 21652.66
Generation: 2874, elapsed_time: 585.1 s, best route: 21652.66
Generation: 2875, elapsed_time: 585.3 s, best route: 21652.66
Generation: 2876, elapsed_time: 585.5 s, best route: 21652.66
Generation: 2877, elapsed_time: 585.7 s, best route: 21652.66
Generation: 2878, elapsed_time: 585.9 s, best route: 21652.66
Generation: 2879, elapsed_time: 586.1 s, best route: 21652.66
Generation: 2880, elapsed_time: 586.5 s, best route: 21608.03
Generation: 2881, elapsed_time: 586.6 s, best route: 21608.03
Generation: 2882, elapsed_time: 586.8 s, best route: 21608.03
Generation: 2883, elapsed_time: 587.0 s, best route: 21608.03
Generation: 2884, elapsed_time: 587.1 s, best route: 21608.03
Generation: 2885, elapsed_time: 587.3 s, best route: 21608.03
Generation: 2886, elapsed_time: 587.5 s, best route: 21608.03
Generation: 2887, elapsed_time: 587.7 s, best route: 21608.03
Generation: 2888, elapsed_time: 587.9 s, best route: 21608.03
Generation: 2889, elapsed_time: 588.0 s, best route: 21608.03
Generation: 2890, elapsed_time: 588.2 s, best route: 21608.03
Generation: 2891, elapsed_time: 588.4 s, best route: 21608.03
Generation: 2892, elapsed_time: 588.6 s, best route: 21608.03
Generation: 2893, elapsed_time: 588.8 s, best route: 21608.03
Generation: 2894, elapsed_time: 589.0 s, best route: 21608.03
Generation: 2895, elapsed_time: 589.2 s, best route: 21608.03
Generation: 2896, elapsed_time: 589.4 s, best route: 21608.03
Generation: 2897, elapsed_time: 589.6 s, best route: 21608.03
Generation: 2898, elapsed_time: 589.8 s, best route: 21608.03
Generation: 2899, elapsed_time: 590.1 s, best route: 21599.16
Generation: 2900, elapsed_time: 590.3 s, best route: 21599.16
Generation: 2901, elapsed_time: 590.4 s, best route: 21599.16
Generation: 2902, elapsed_time: 590.8 s, best route: 21594.73
Generation: 2903, elapsed_time: 591.0 s, best route: 21582.36
Generation: 2904, elapsed_time: 591.4 s, best route: 21582.36
Generation: 2905, elapsed_time: 591.7 s, best route: 21577.94
Generation: 2906, elapsed_time: 591.9 s, best route: 21577.94
Generation: 2907, elapsed_time: 592.1 s, best route: 21577.94
Generation: 2908, elapsed_time: 592.3 s, best route: 21577.94
Generation: 2909, elapsed_time: 592.5 s, best route: 21577.94
Generation: 2910, elapsed_time: 592.8 s, best route: 21577.94
Generation: 2911, elapsed_time: 593.0 s, best route: 21577.94
Generation: 2912, elapsed_time: 593.1 s, best route: 21577.94
Generation: 2913, elapsed_time: 593.3 s, best route: 21577.94
Generation: 2914, elapsed_time: 593.5 s, best route: 21577.94
Generation: 2915, elapsed_time: 593.7 s, best route: 21577.94
Generation: 2916, elapsed_time: 593.9 s, best route: 21577.94
Generation: 2917, elapsed_time: 594.1 s, best route: 21577.94
Generation: 2918, elapsed_time: 594.3 s, best route: 21577.94
Generation: 2919, elapsed_time: 594.5 s, best route: 21577.94
Generation: 2920, elapsed_time: 594.6 s, best route: 21577.94
Generation: 2921, elapsed_time: 594.9 s, best route: 21577.94
Generation: 2922, elapsed_time: 595.1 s, best route: 21561.64
Generation: 2923, elapsed_time: 595.3 s, best route: 21561.64
Generation: 2924, elapsed_time: 595.5 s, best route: 21561.64
Generation: 2925, elapsed_time: 595.7 s, best route: 21561.64
Generation: 2926, elapsed_time: 595.8 s, best route: 21561.64
Generation: 2927, elapsed_time: 596.0 s, best route: 21561.64
Generation: 2928, elapsed_time: 596.2 s, best route: 21561.64
Generation: 2929, elapsed_time: 596.4 s, best route: 21561.64
Generation: 2930, elapsed_time: 596.6 s, best route: 21561.64
Generation: 2931, elapsed_time: 597.0 s, best route: 21561.64
Generation: 2932, elapsed_time: 597.1 s, best route: 21561.64
Generation: 2933, elapsed_time: 597.3 s, best route: 21561.64
Generation: 2934, elapsed_time: 597.5 s, best route: 21561.64
Generation: 2935, elapsed_time: 597.7 s, best route: 21561.64
Generation: 2936, elapsed_time: 597.9 s, best route: 21561.64
Generation: 2937, elapsed_time: 598.1 s, best route: 21561.64
Generation: 2938, elapsed_time: 598.2 s, best route: 21561.64
Generation: 2939, elapsed_time: 598.5 s, best route: 21561.64
Generation: 2940, elapsed_time: 598.8 s, best route: 21561.64
Generation: 2941, elapsed_time: 599.0 s, best route: 21561.64
Generation: 2942, elapsed_time: 599.2 s, best route: 21561.64
Generation: 2943, elapsed_time: 599.3 s, best route: 21561.64
Generation: 2944, elapsed_time: 599.5 s, best route: 21561.64
Generation: 2945, elapsed_time: 599.7 s, best route: 21561.64
Generation: 2946, elapsed_time: 599.9 s, best route: 21561.64
Generation: 2947, elapsed_time: 600.1 s, best route: 21561.64
Generation: 2948, elapsed_time: 600.3 s, best route: 21561.64
Generation: 2949, elapsed_time: 600.5 s, best route: 21561.64
Generation: 2950, elapsed_time: 600.6 s, best route: 21561.64
Generation: 2951, elapsed_time: 600.8 s, best route: 21561.64
Generation: 2952, elapsed_time: 601.0 s, best route: 21561.64
Generation: 2953, elapsed_time: 601.2 s, best route: 21561.64
Generation: 2954, elapsed_time: 601.4 s, best route: 21561.64
Generation: 2955, elapsed_time: 601.5 s, best route: 21561.64
Generation: 2956, elapsed_time: 601.7 s, best route: 21561.64
Generation: 2957, elapsed_time: 601.9 s, best route: 21561.64
Generation: 2958, elapsed_time: 602.0 s, best route: 21561.64
Generation: 2959, elapsed_time: 602.2 s, best route: 21561.64
Generation: 2960, elapsed_time: 602.4 s, best route: 21561.64
Generation: 2961, elapsed_time: 602.6 s, best route: 21561.64
Generation: 2962, elapsed_time: 602.8 s, best route: 21561.64
Generation: 2963, elapsed_time: 603.0 s, best route: 21547.88
Generation: 2964, elapsed_time: 603.2 s, best route: 21547.88
Generation: 2965, elapsed_time: 603.4 s, best route: 21547.88
Generation: 2966, elapsed_time: 603.6 s, best route: 21547.88
Generation: 2967, elapsed_time: 603.8 s, best route: 21547.88
Generation: 2968, elapsed_time: 604.0 s, best route: 21547.88
Generation: 2969, elapsed_time: 604.2 s, best route: 21547.88
Generation: 2970, elapsed_time: 604.4 s, best route: 21547.88
Generation: 2971, elapsed_time: 604.5 s, best route: 21547.88
Generation: 2972, elapsed_time: 604.7 s, best route: 21547.88
Generation: 2973, elapsed_time: 604.9 s, best route: 21547.88
Generation: 2974, elapsed_time: 605.1 s, best route: 21547.76
Generation: 2975, elapsed_time: 605.3 s, best route: 21547.76
Generation: 2976, elapsed_time: 605.5 s, best route: 21547.76
Generation: 2977, elapsed_time: 605.7 s, best route: 21547.76
Generation: 2978, elapsed_time: 605.9 s, best route: 21547.76
Generation: 2979, elapsed_time: 606.0 s, best route: 21547.76
Generation: 2980, elapsed_time: 606.2 s, best route: 21547.76
Generation: 2981, elapsed_time: 606.4 s, best route: 21547.76
Generation: 2982, elapsed_time: 606.6 s, best route: 21547.76
Generation: 2983, elapsed_time: 606.8 s, best route: 21547.76
Generation: 2984, elapsed_time: 607.0 s, best route: 21547.76
Generation: 2985, elapsed_time: 607.2 s, best route: 21547.76
Generation: 2986, elapsed_time: 607.3 s, best route: 21547.76
Generation: 2987, elapsed_time: 607.5 s, best route: 21547.76
Generation: 2988, elapsed_time: 607.7 s, best route: 21547.76
Generation: 2989, elapsed_time: 607.9 s, best route: 21547.76
Generation: 2990, elapsed_time: 608.2 s, best route: 21346.89
Generation: 2991, elapsed_time: 608.4 s, best route: 21346.89
Generation: 2992, elapsed_time: 608.5 s, best route: 21346.89
Generation: 2993, elapsed_time: 608.7 s, best route: 21346.89
Generation: 2994, elapsed_time: 608.9 s, best route: 21346.89
Generation: 2995, elapsed_time: 609.1 s, best route: 21346.89
Generation: 2996, elapsed_time: 609.3 s, best route: 21346.89
Generation: 2997, elapsed_time: 609.4 s, best route: 21346.89
Generation: 2998, elapsed_time: 609.6 s, best route: 21346.89
Generation: 2999, elapsed_time: 609.8 s, best route: 21346.89
Generation: 3000, elapsed_time: 610.0 s, best route: 21346.89
Generation: 3001, elapsed_time: 610.2 s, best route: 21346.89
Generation: 3002, elapsed_time: 610.3 s, best route: 21346.89
Generation: 3003, elapsed_time: 610.5 s, best route: 21346.89
Generation: 3004, elapsed_time: 610.7 s, best route: 21346.89
Generation: 3005, elapsed_time: 610.9 s, best route: 21346.89
Generation: 3006, elapsed_time: 611.1 s, best route: 21346.89
Generation: 3007, elapsed_time: 611.3 s, best route: 21346.89
Generation: 3008, elapsed_time: 611.4 s, best route: 21346.89
Generation: 3009, elapsed_time: 611.6 s, best route: 21346.89
Generation: 3010, elapsed_time: 611.7 s, best route: 21346.89
Generation: 3011, elapsed_time: 611.9 s, best route: 21346.89
Generation: 3012, elapsed_time: 612.2 s, best route: 21346.89
Generation: 3013, elapsed_time: 612.4 s, best route: 21346.89
Generation: 3014, elapsed_time: 612.6 s, best route: 21346.89
Generation: 3015, elapsed_time: 612.7 s, best route: 21346.89
Generation: 3016, elapsed_time: 612.9 s, best route: 21346.89
Generation: 3017, elapsed_time: 613.1 s, best route: 21346.89
Generation: 3018, elapsed_time: 613.3 s, best route: 21346.89
Generation: 3019, elapsed_time: 613.5 s, best route: 21346.89
Generation: 3020, elapsed_time: 613.6 s, best route: 21346.89
Generation: 3021, elapsed_time: 613.9 s, best route: 21346.89
Generation: 3022, elapsed_time: 614.1 s, best route: 21346.89
Generation: 3023, elapsed_time: 614.2 s, best route: 21346.89
Generation: 3024, elapsed_time: 614.5 s, best route: 21346.89
Generation: 3025, elapsed_time: 614.7 s, best route: 21346.89
Generation: 3026, elapsed_time: 614.8 s, best route: 21346.89
Generation: 3027, elapsed_time: 615.0 s, best route: 21346.89
Generation: 3028, elapsed_time: 615.3 s, best route: 21331.19
Generation: 3029, elapsed_time: 615.4 s, best route: 21331.19
Generation: 3030, elapsed_time: 615.6 s, best route: 21331.19
Generation: 3031, elapsed_time: 615.8 s, best route: 21331.19
Generation: 3032, elapsed_time: 616.1 s, best route: 21331.19
Generation: 3033, elapsed_time: 616.2 s, best route: 21331.19
Generation: 3034, elapsed_time: 616.4 s, best route: 21331.19
Generation: 3035, elapsed_time: 616.6 s, best route: 21331.19
Generation: 3036, elapsed_time: 616.9 s, best route: 21331.19
Generation: 3037, elapsed_time: 617.0 s, best route: 21331.19
Generation: 3038, elapsed_time: 617.2 s, best route: 21331.19
Generation: 3039, elapsed_time: 617.4 s, best route: 21331.19
Generation: 3040, elapsed_time: 617.6 s, best route: 21331.19
Generation: 3041, elapsed_time: 617.8 s, best route: 21331.19
Generation: 3042, elapsed_time: 617.9 s, best route: 21331.19
Generation: 3043, elapsed_time: 618.1 s, best route: 21331.19
Generation: 3044, elapsed_time: 618.2 s, best route: 21331.19
Generation: 3045, elapsed_time: 618.4 s, best route: 21331.19
Generation: 3046, elapsed_time: 618.6 s, best route: 21331.19
Generation: 3047, elapsed_time: 618.7 s, best route: 21331.19
Generation: 3048, elapsed_time: 618.9 s, best route: 21331.19
Generation: 3049, elapsed_time: 619.0 s, best route: 21331.19
Generation: 3050, elapsed_time: 619.3 s, best route: 21331.19
Generation: 3051, elapsed_time: 619.4 s, best route: 21331.19
Generation: 3052, elapsed_time: 619.7 s, best route: 21331.19
Generation: 3053, elapsed_time: 619.9 s, best route: 21331.19
Generation: 3054, elapsed_time: 620.0 s, best route: 21331.19
Generation: 3055, elapsed_time: 620.2 s, best route: 21331.19
Generation: 3056, elapsed_time: 620.4 s, best route: 21331.19
Generation: 3057, elapsed_time: 620.6 s, best route: 21331.19
Generation: 3058, elapsed_time: 620.8 s, best route: 21331.19
Generation: 3059, elapsed_time: 621.0 s, best route: 21331.19
Generation: 3060, elapsed_time: 621.1 s, best route: 21331.19
Generation: 3061, elapsed_time: 621.3 s, best route: 21331.19
Generation: 3062, elapsed_time: 621.5 s, best route: 21331.19
Generation: 3063, elapsed_time: 621.7 s, best route: 21331.19
Generation: 3064, elapsed_time: 621.9 s, best route: 21331.19
Generation: 3065, elapsed_time: 622.1 s, best route: 21331.19
Generation: 3066, elapsed_time: 622.3 s, best route: 21331.19
Generation: 3067, elapsed_time: 622.5 s, best route: 21331.19
Generation: 3068, elapsed_time: 622.7 s, best route: 21331.19
Generation: 3069, elapsed_time: 622.8 s, best route: 21331.19
Generation: 3070, elapsed_time: 623.1 s, best route: 21331.19
Generation: 3071, elapsed_time: 623.2 s, best route: 21331.19
Generation: 3072, elapsed_time: 623.4 s, best route: 21331.19
Generation: 3073, elapsed_time: 623.7 s, best route: 21331.19
Generation: 3074, elapsed_time: 623.8 s, best route: 21331.19
Generation: 3075, elapsed_time: 624.0 s, best route: 21331.19
Generation: 3076, elapsed_time: 624.2 s, best route: 21331.19
Generation: 3077, elapsed_time: 624.4 s, best route: 21331.19
Generation: 3078, elapsed_time: 624.6 s, best route: 21331.19
Generation: 3079, elapsed_time: 624.8 s, best route: 21331.19
Generation: 3080, elapsed_time: 625.0 s, best route: 21331.19
Generation: 3081, elapsed_time: 625.1 s, best route: 21331.19
Generation: 3082, elapsed_time: 625.3 s, best route: 21331.19
Generation: 3083, elapsed_time: 625.5 s, best route: 21331.19
Generation: 3084, elapsed_time: 625.7 s, best route: 21331.19
Generation: 3085, elapsed_time: 625.9 s, best route: 21331.19
Generation: 3086, elapsed_time: 626.2 s, best route: 21331.19
Generation: 3087, elapsed_time: 626.4 s, best route: 21331.19
Generation: 3088, elapsed_time: 626.6 s, best route: 21331.19
Generation: 3089, elapsed_time: 626.7 s, best route: 21331.19
Generation: 3090, elapsed_time: 626.9 s, best route: 21331.19
Generation: 3091, elapsed_time: 627.1 s, best route: 21331.19
Generation: 3092, elapsed_time: 627.3 s, best route: 21331.19
Generation: 3093, elapsed_time: 627.5 s, best route: 21331.19
Generation: 3094, elapsed_time: 627.7 s, best route: 21331.19
Generation: 3095, elapsed_time: 627.9 s, best route: 21331.19
Generation: 3096, elapsed_time: 628.1 s, best route: 21331.19
Generation: 3097, elapsed_time: 628.3 s, best route: 21328.49
Generation: 3098, elapsed_time: 628.6 s, best route: 21328.49
Generation: 3099, elapsed_time: 628.7 s, best route: 21328.49
Generation: 3100, elapsed_time: 628.9 s, best route: 21328.49
Generation: 3101, elapsed_time: 629.0 s, best route: 21328.49
Generation: 3102, elapsed_time: 629.2 s, best route: 21328.49
Generation: 3103, elapsed_time: 629.4 s, best route: 21328.49
Generation: 3104, elapsed_time: 629.6 s, best route: 21311.75
Generation: 3105, elapsed_time: 629.8 s, best route: 21311.75
Generation: 3106, elapsed_time: 630.0 s, best route: 21311.75
Generation: 3107, elapsed_time: 630.1 s, best route: 21311.75
Generation: 3108, elapsed_time: 630.3 s, best route: 21311.75
Generation: 3109, elapsed_time: 630.5 s, best route: 21311.75
Generation: 3110, elapsed_time: 630.7 s, best route: 21311.75
Generation: 3111, elapsed_time: 630.9 s, best route: 21311.75
Generation: 3112, elapsed_time: 631.0 s, best route: 21311.75
Generation: 3113, elapsed_time: 631.2 s, best route: 21311.75
Generation: 3114, elapsed_time: 631.4 s, best route: 21311.75
Generation: 3115, elapsed_time: 631.6 s, best route: 21311.75
Generation: 3116, elapsed_time: 631.8 s, best route: 21311.75
Generation: 3117, elapsed_time: 631.9 s, best route: 21311.75
Generation: 3118, elapsed_time: 632.1 s, best route: 21311.75
Generation: 3119, elapsed_time: 632.2 s, best route: 21311.75
Generation: 3120, elapsed_time: 632.4 s, best route: 21311.75
Generation: 3121, elapsed_time: 632.5 s, best route: 21311.75
Generation: 3122, elapsed_time: 632.7 s, best route: 21311.75
Generation: 3123, elapsed_time: 632.9 s, best route: 21311.75
Generation: 3124, elapsed_time: 633.1 s, best route: 21311.75
Generation: 3125, elapsed_time: 633.2 s, best route: 21311.75
Generation: 3126, elapsed_time: 633.4 s, best route: 21311.75
Generation: 3127, elapsed_time: 633.6 s, best route: 21311.75
Generation: 3128, elapsed_time: 633.7 s, best route: 21311.75
Generation: 3129, elapsed_time: 633.9 s, best route: 21311.75
Generation: 3130, elapsed_time: 634.1 s, best route: 21311.75
Generation: 3131, elapsed_time: 634.3 s, best route: 21311.75
Generation: 3132, elapsed_time: 634.5 s, best route: 21311.75
Generation: 3133, elapsed_time: 634.7 s, best route: 21311.75
Generation: 3134, elapsed_time: 634.9 s, best route: 21304.49
Generation: 3135, elapsed_time: 635.1 s, best route: 21304.49
Generation: 3136, elapsed_time: 635.3 s, best route: 21304.49
Generation: 3137, elapsed_time: 635.5 s, best route: 21304.49
Generation: 3138, elapsed_time: 635.6 s, best route: 21304.49
Generation: 3139, elapsed_time: 635.8 s, best route: 21304.49
Generation: 3140, elapsed_time: 636.0 s, best route: 21304.49
Generation: 3141, elapsed_time: 636.2 s, best route: 21304.49
Generation: 3142, elapsed_time: 636.5 s, best route: 21304.49
Generation: 3143, elapsed_time: 636.8 s, best route: 21304.49
Generation: 3144, elapsed_time: 637.1 s, best route: 21304.49
Generation: 3145, elapsed_time: 637.4 s, best route: 21304.49
Generation: 3146, elapsed_time: 637.6 s, best route: 21304.49
Generation: 3147, elapsed_time: 637.9 s, best route: 21304.49
Generation: 3148, elapsed_time: 638.2 s, best route: 21304.49
Generation: 3149, elapsed_time: 638.3 s, best route: 21304.49
Generation: 3150, elapsed_time: 638.5 s, best route: 21304.49
Generation: 3151, elapsed_time: 638.7 s, best route: 21304.49
Generation: 3152, elapsed_time: 638.9 s, best route: 21304.49
Generation: 3153, elapsed_time: 639.1 s, best route: 21304.49
Generation: 3154, elapsed_time: 639.3 s, best route: 21304.49
Generation: 3155, elapsed_time: 639.5 s, best route: 21304.49
Generation: 3156, elapsed_time: 639.7 s, best route: 21304.49
Generation: 3157, elapsed_time: 639.9 s, best route: 21304.49
Generation: 3158, elapsed_time: 640.0 s, best route: 21304.49
Generation: 3159, elapsed_time: 640.2 s, best route: 21304.49
Generation: 3160, elapsed_time: 640.4 s, best route: 21304.49
Generation: 3161, elapsed_time: 640.6 s, best route: 21304.49
Generation: 3162, elapsed_time: 640.7 s, best route: 21304.49
Generation: 3163, elapsed_time: 640.9 s, best route: 21304.49
Generation: 3164, elapsed_time: 641.1 s, best route: 21304.49
Generation: 3165, elapsed_time: 641.3 s, best route: 21304.49
Generation: 3166, elapsed_time: 641.5 s, best route: 21304.49
Generation: 3167, elapsed_time: 641.8 s, best route: 21304.49
Generation: 3168, elapsed_time: 641.9 s, best route: 21304.49
Generation: 3169, elapsed_time: 642.1 s, best route: 21304.49
Generation: 3170, elapsed_time: 642.3 s, best route: 21304.49
Generation: 3171, elapsed_time: 642.5 s, best route: 21304.49
Generation: 3172, elapsed_time: 642.7 s, best route: 21304.49
Generation: 3173, elapsed_time: 642.9 s, best route: 21304.49
Generation: 3174, elapsed_time: 643.1 s, best route: 21304.49
Generation: 3175, elapsed_time: 643.3 s, best route: 21304.49
Generation: 3176, elapsed_time: 643.5 s, best route: 21304.49
Generation: 3177, elapsed_time: 643.7 s, best route: 21304.49
Generation: 3178, elapsed_time: 643.9 s, best route: 21304.49
Generation: 3179, elapsed_time: 644.1 s, best route: 21304.49
Generation: 3180, elapsed_time: 644.3 s, best route: 21304.49
Generation: 3181, elapsed_time: 644.5 s, best route: 21304.49
